"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","전화번호","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","좌표정보(X)","좌표정보(Y)","판매점영업면적"
"3200000","PHMH320193200033087500037","2019-09-09","          ","03","폐업","03","폐업","2022-03-31","          ","          ","","          ","서울특별시 관악구 신림동 1554번지","서울특별시 관악구 신림로23길 49, 1층 (신림동)","08819","CU 관악동방점","2022-03-31 20:10:58","I","2026-04-26 22:01:00","194156.052025282    ","440728.838185574    ",""
"3200000","PHMH320193200033087500038","2019-09-16","          ","03","폐업","03","폐업","2024-03-15","          ","          ","","          ","서울특별시 관악구 봉천동 296번지 낙성대현대아파트","서울특별시 관악구 낙성대로 37, 201동 지하1층 1호 (봉천동, 낙성대현대아파트)","08792","CU 낙성현대점","2024-03-18 19:57:34","I","2026-04-26 22:01:00","196344.686435118    ","441425.613533326    ",""
"3200000","PHMH320193200033087500042","2019-10-22","          ","03","폐업","03","폐업","2025-02-19","          ","          ","02-884-0402","          ","서울특별시 관악구 신림동 1419번지 1호 금강빌딩","서울특별시 관악구 남부순환로181길 46, 금강빌딩 1층 (신림동)","08754","이마트24 신림동양점","2025-02-19 13:46:54","I","2026-04-26 22:01:00","193799.506354026    ","442715.049244091    ",""
"3200000","PHMH320193200033087500044","2019-12-13","          ","03","폐업","03","폐업","2025-02-10","          ","          ","","          ","서울특별시 관악구 신림동 1516번지 3호","서울특별시 관악구 신림로 105, 1층 (신림동)","08813","씨유 신림고시촌점","2025-02-10 17:14:32","I","2026-04-26 22:01:00","194409.766327576    ","440926.897889433    ",""
"3130000","PHMH320193130033087500030","2019-09-02","          ","03","폐업","03","폐업","2021-09-30","          ","          ","","          ","서울특별시 마포구 상암동 1752번지 상암월드컵파크9단지","서울특별시 마포구 월드컵북로 501, 상가동 104,105호 (상암동, 상암월드컵파크9단지)","03902","지에스25 상암9단지점","2021-09-30 14:50:20","I","2026-05-02 22:31:58","189212.708916184    ","453468.335655795    ",""
"3130000","PHMH320193130033087500031","2019-09-02","          ","03","폐업","03","폐업","2021-10-29","          ","          ","","          ","서울특별시 마포구 망원동 475번지 52호 형덕빌딩","서울특별시 마포구 방울내로 76-1, 형덕빌딩 1층 (망원동)","03964","지에스(GS)25 망원그린점","2021-10-29 14:14:22","I","2026-05-02 22:31:58","191441.13173765     ","450899.823916301    ",""
"3130000","PHMH320193130033087500032","2019-09-23","          ","03","폐업","03","폐업","2025-11-17","          ","          ","","          ","서울특별시 마포구 대흥동 660번지 대흥동태영아파트","서울특별시 마포구 독막로 266, 상가동 101, 107호 (대흥동, 대흥동태영아파트)","04153","세븐일레븐 대흥미소점","2025-11-17 16:36:43","I","2026-05-02 22:31:58","194855.132261445    ","449165.068261658    ",""
"3130000","PHMH320193130033087500033","2019-09-24","          ","03","폐업","03","폐업","2020-12-17","          ","          ","","          ","서울특별시 마포구 성산동 593번지 3호 동우 자인채 스토리 상암","서울특별시 마포구 월드컵로34길 20, 동우 자인채 스토리 상암 102, 103호 (성산동)","03938","세븐일레븐 성산동우점","2020-12-17 16:31:48","I","2026-05-02 22:31:58","191476.911723767    ","451471.554407641    ",""
"3130000","PHMH320193130033087500036","2019-10-10","          ","03","폐업","03","폐업","2021-12-01","          ","          ","","          ","서울특별시 마포구 서교동 379번지 1호","서울특별시 마포구 잔다리로7안길 4, 1층 (서교동)","04034","지에스25서교명품점","2021-12-01 14:43:42","I","2026-05-02 22:31:58","192598.023363462    ","450079.529042339    ","86"
"3130000","PHMH320193130033087500037","2019-11-27","          ","03","폐업","03","폐업","2023-10-12","          ","          ","02-3437-8385","          ","서울특별시 마포구 상암동 482번지 417호 미니스톱 한강난지2점","서울특별시 마포구 마포나루길 216, 미니스톱 한강난지2점 (상암동)","03900","(주)한강의꿈(미니스톱 한강난지2점)","2023-10-12 16:22:13","I","2026-05-02 22:32:07","189282.58640148     ","451552.95138257     ",""
"3130000","PHMH320193130033087500038","2019-11-27","          ","03","폐업","03","폐업","2023-10-12","          ","          ","02-3437-8385","          ","서울특별시 마포구 상암동 487번지 366호 미니스톱 한강난지1점","서울특별시 마포구 마포나루길 316, 미니스톱 한강난지1점 (상암동)","03900","(주)한강의꿈(미니스톱 한강난지1점)","2023-10-12 17:08:57","I","2026-05-02 22:32:10","190077.041000971    ","451000.4184449      ",""
"3130000","PHMH320193130033087500039","2019-11-28","          ","03","폐업","03","폐업","2024-03-31","          ","          ","","          ","서울특별시 마포구 합정동 426번지 20호 합정동웰빙센터","서울특별시 마포구 월드컵로 37, 합정동웰빙센터 102호, 103호, 104호 (합정동)","04023","지에스(GS)25  합정웰빙점","2024-03-29 11:56:17","I","2026-05-02 22:31:58","192124.118767957    ","450005.6148734      ",""
"3130000","PHMH320193130033087500040","2019-12-09","          ","03","폐업","03","폐업","2025-05-20","          ","          ","","          ","서울특별시 마포구 성산동 597번지 성산동성아파트","서울특별시 마포구 모래내로3길 2, 성산동성아파트 제상가동 102호 (성산동)","03939","지에스25 마포왕연점","2025-05-21 09:04:53","I","2026-05-02 22:31:58","191605.996554954    ","451401.770361296    ","9"
"3130000","PHMH320193130033087500042","2019-12-26","          ","03","폐업","03","폐업","2025-03-10","          ","          ","02-308-5287","          ","서울특별시 마포구 상암동 1655번지 상암 월드컵파크 4단지","서울특별시 마포구 월드컵북로 381, 상가동 111호 (상암동, 상암 월드컵파크 4단지)","03907","씨유상암4단지점","2025-03-10 15:59:08","I","2026-05-02 22:31:58","190097.791838986    ","452827.150591544    ",""
"3130000","PHMH320193130033087500045","2019-12-30","          ","03","폐업","03","폐업","2022-12-30","          ","          ","","          ","서울특별시 마포구 서교동 376번지 1호 효영빌딩","서울특별시 마포구 동교로18길 30, 효영빌딩 1층 (서교동)","04031","지에스(GS)25서교이삭길","2022-12-30 11:10:08","I","2026-05-02 22:31:58","192639.20704379     ","450191.171275812    ",""
"3150000","PHMH320173150037087500014","2017-03-02","          ","03","폐업","03","폐업","2025-10-27","          ","          ","","          ","서울특별시 강서구 마곡동 795번지 1호","서울특별시 강서구 마곡중앙8로 86, 상가동 106호 (마곡동, 필네이처)","07803","씨유발산오피스점","2025-10-28 09:13:07","I","2026-04-28 22:01:04","185522.93039364     ","450941.426239756    ","49"
"3150000","PHMH320173150037087500015","2017-03-09","          ","03","폐업","03","폐업","2019-02-18","          ","          ","","          ","서울특별시 강서구 마곡동 774번지","서울특별시 강서구 공항대로 205, 1동 104호 (마곡동, 에스에이치빌딩)","07802","GS25 마곡SH점","2019-02-21 13:35:44","I","2026-04-28 22:00:58","184947.625497503    ","450846.273424687    ","49"
"3150000","PHMH320173150037087500017","2017-03-13","          ","03","폐업","03","폐업","2018-12-31","          ","          ","","          ","서울특별시 강서구 내발산동 658번지","서울특별시 강서구 공항대로38길 80, 1층 (내발산동)","07651","씨유 우장산힐스테이트점","2018-12-31 16:17:06","I","2026-04-28 22:01:05","185972.69133937     ","450530.52233773     ","49"
"3150000","PHMH320173150037087500018","2017-03-15","          ","03","폐업","03","폐업","2020-04-09","          ","          ","","          ","서울특별시 강서구 내발산동 706번지 5호","서울특별시 강서구 강서로46길 47, 1층 (내발산동)","07692","GS25 강서로우장산점","2020-04-13 17:37:52","I","2026-04-28 22:00:58","185709.907298123    ","449861.281185286    ","23"
"3150000","PHMH320173150037087500020","2017-03-23","          ","03","폐업","03","폐업","2019-06-07","          ","          ","","          ","서울특별시 강서구 마곡동 796번지 6호","서울특별시 강서구 마곡중앙6로 65, 107호 (마곡동, 지투프라자)","07803","GS25 마곡LG정문점","2019-06-10 17:19:24","I","2026-04-28 22:01:06","185327.013793106    ","450918.42280126     ","45"
"3150000","PHMH320173150037087500021","2017-03-24","          ","03","폐업","03","폐업","2019-03-29","          ","          ","","          ","서울특별시 강서구 화곡동 898번지 1호","서울특별시 강서구 강서로 27, 1층 105호 (화곡동, 화곡심포니타워)","07778","미니스톱 화곡사거리점","2019-04-02 09:34:34","I","2026-04-28 22:00:58","186424.391650186    ","447580.544751681    ","43"
"3150000","PHMH320173150037087500022","2017-03-27","          ","03","폐업","03","폐업","2019-10-30","          ","          ","","          ","서울특별시 강서구 등촌동 695번지 1호","서울특별시 강서구 강서로62길 98, 101호 (등촌동)","07586","씨유 등촌5단지점","2019-10-31 14:19:04","I","2026-04-28 22:01:05","186236.399275519    ","451054.437108698    ","89"
"3150000","PHMH320173150037087500024","2017-03-31","          ","03","폐업","03","폐업","2022-04-22","          ","          ","","          ","서울특별시 강서구 화곡동 1068번지","서울특별시 강서구 강서로33길 103, 1층 (화곡동)","07711","씨유 화곡수명점","2022-04-22 16:36:31","I","2026-04-28 22:00:58","185282.383003896    ","448711.03261416     ","59"
"3150000","PHMH320173150037087500027","2017-04-10","          ","03","폐업","03","폐업","2023-08-29","          ","          ","","          ","서울특별시 강서구 방화동 246번지 48호","서울특별시 강서구 양천로24길 93, 1층 (방화동)","07605","GS25 방화행복점","2023-08-29 17:31:55","I","2026-04-28 22:00:58","183631.431772818    ","451879.070900506    ","71"
"3150000","PHMH320173150037087500028","2017-04-13","          ","03","폐업","03","폐업","2018-05-03","          ","          ","","          ","서울특별시 강서구 가양동 1461번지","서울특별시 강서구 허준로 47, 101호 (가양동)","07524","씨유 강서웨스턴점","2018-05-03 18:20:57","I","2026-04-28 22:00:58","186429.327795498    ","452034.27568352     ","50"
"3150000","PHMH320173150037087500029","2017-04-13","          ","03","폐업","03","폐업","2021-04-12","          ","          ","","          ","서울특별시 강서구 화곡동 398번지 4호","서울특별시 강서구 강서로18라길 23, 1층 (화곡동)","07752","GS25 화곡타운점","2021-04-14 11:06:31","I","2026-04-28 22:00:58","186487.623007178    ","448142.571375362    ","59"
"3150000","PHMH320173150037087500030","2017-04-19","          ","03","폐업","03","폐업","2018-05-04","          ","          ","","          ","서울특별시 강서구 마곡동 760번지","서울특별시 강서구 마곡중앙5로 6, 147호 (마곡동, 마곡나루역보타닉푸르지오시티)","07788","씨유마곡보타닉푸르지오 1호점","2018-05-04 17:26:47","I","2026-04-28 22:01:05","184646.580818167    ","451684.726858384    ","40"
"3150000","PHMH320173150037087500031","2017-04-24","          ","03","폐업","03","폐업","2021-07-01","          ","          ","","          ","서울특별시 강서구 방화동 813번지 3호","서울특별시 강서구 금낭화로19길 26, 1층 101호 (방화동)","07515","GS25 방화상춘점","2021-07-01 15:34:48","I","2026-04-28 22:00:58","183200.464223144    ","452658.400446616    ","53"
"3150000","PHMH320173150037087500032","2017-04-25","          ","03","폐업","03","폐업","2021-12-28","          ","          ","","          ","서울특별시 강서구 등촌동 637번지","서울특별시 강서구 화곡로68길 102, 1층 104호 (등촌동, 서울시니어스가양타워)","07550","(주)코리아세븐 가양타워점","2021-12-28 14:35:47","I","2026-04-28 22:01:05","187494.079333054    ","450527.699600801    ","43"
"3150000","PHMH320173150037087500034","2017-04-26","          ","03","폐업","03","폐업","2019-04-09","          ","          ","","          ","서울특별시 강서구 마곡동 760번지","서울특별시 강서구 마곡중앙5로 6, B121,B122호 (마곡동, 마곡나루역보타닉푸르지오시티)","07788","씨유 마곡보타닉푸르지오2호점","2019-04-12 15:17:14","I","2026-04-28 22:01:04","184646.580818167    ","451684.726858384    ","55"
