"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","전화번호","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","좌표정보(X)","좌표정보(Y)","약국영업면적","지정일자"
"3080000","PHMD120223080033084000004","2022-04-14","          ","01","영업/정상","13","영업중","          ","          ","          ","02-908-0101","          ","서울특별시 강북구 수유동 230-13 덕산빌딩","서울특별시 강북구 도봉로 317, 덕산빌딩 2층 (수유동)","01073","조은약국","2024-08-26 17:45:09","I","2026-03-26 22:34:09","202039.04194331     ","459387.45864991     ","34","2022-04-14"
"3120000","PHMD120233120033084000004","2023-05-17","          ","01","영업/정상","13","영업중","          ","          ","          ","02-379-0345","          ","서울특별시 서대문구 홍제동 165-2","서울특별시 서대문구 통일로 425, 1층 (홍제동)","03646","홍제제일약국","2023-05-17 17:02:47","I","2026-03-26 22:35:02","195136.776783241    ","453865.092421244    ","31","2023-05-17"
"3120000","PHMD120233120033084000005","2023-06-01","          ","01","영업/정상","13","영업중","          ","          ","          ","02-363-1214","          ","서울특별시 서대문구 북아현동 1015 이편한세상신촌","서울특별시 서대문구 신촌로35길 10, 402엠동 2층 215호 (북아현동, 이편한세상신촌)","03772","아현이층약국","2023-06-01 12:24:42","I","2026-03-26 22:35:03","196030.361275336    ","450665.925027885    ","26","2023-06-01"
"3120000","PHMD120233120033084000006","2023-06-26","          ","01","영업/정상","13","영업중","          ","          ","          ","02-393-3123","          ","서울특별시 서대문구 대현동 40-5","서울특별시 서대문구 이화여대길 3, 1층 (대현동)","03766","파랑새약국","2023-06-26 11:14:20","I","2026-03-26 22:35:03","195137.056745008    ","450542.185763577    ","40","2023-06-26"
"3120000","PHMD120233120033084000007","2023-07-03","          ","01","영업/정상","13","영업중","          ","          ","          ","02-379-4774","          ","서울특별시 서대문구 홍은동 430-2","서울특별시 서대문구 연희로 262-29, 1층 (홍은동)","03653","사랑약국","2023-07-03 13:16:43","I","2026-03-26 22:35:03","194350.187309607    ","453242.696328021    ","50","2023-07-03"
"3120000","PHMD120233120033084000008","2023-07-17","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 서대문구 홍제동 462 홍제청구3차아파트","서울특별시 서대문구 통일로 332, 상가동 B101호 (홍제동, 홍제청구3차아파트)","03634","케이약국","2026-02-19 17:16:46","I","2026-03-26 22:35:03","195773.341632448    ","453129.479552031    ","18","2023-07-17"
"3120000","PHMD120243120033084000002","2024-01-24","          ","01","영업/정상","13","영업중","          ","          ","          ","02-332-1251","          ","서울특별시 서대문구 연희동 702-13","서울특별시 서대문구 증가로 84, 102호 (연희동)","03695","모닝약국","2024-01-24 11:15:49","I","2026-03-26 22:35:03","193489.683567114    ","452522.453101847    ","34","2024-01-24"
"3120000","PHMD120243120033084000003","2024-02-19","          ","01","영업/정상","13","영업중","          ","          ","          ","02-363-4587","          ","서울특별시 서대문구 북아현동 154-6 헤센스마트 더 센트럴","서울특별시 서대문구 신촌로33길 16, 헤센스마트 더 센트럴 B01호 (북아현동)","03774","하랑약국","2024-02-19 09:44:00","I","2026-03-26 22:35:03","195956.564574517    ","450587.039696595    ","30","2024-02-19"
"3120000","PHMD120213120033084000010","2021-09-16","          ","01","영업/정상","13","영업중","          ","          ","          ","02-363-0888","          ","서울특별시 서대문구 북아현동 220-39 1층","서울특별시 서대문구 신촌로 239-1, 1층 (북아현동)","03774","메디팜덕인약국","2021-09-16 15:20:50","I","2026-03-26 22:35:02","195749.972061211    ","450570.693031804    ","41","2021-09-16"
"3120000","PHMD120213120033084000011","2021-09-27","          ","01","영업/정상","13","영업중","          ","          ","          ","02-309-2817","          ","서울특별시 서대문구 홍은동 404-1 1층 102호","서울특별시 서대문구 가좌로 65, 1층 102호 (홍은동, 서강주상복합아파트)","03663","홍은약국","2024-05-24 15:44:59","I","2026-03-26 22:35:02","193654.244320565    ","452971.763876532    ","29","2021-09-27"
"3120000","PHMD120213120033084000012","2021-10-21","          ","01","영업/정상","13","영업중","          ","          ","          ","02-364-5595","          ","서울특별시 서대문구 대신동 16-15 1층, 대우빌딩","서울특별시 서대문구 성산로 494-30, 대우빌딩 1층 (대신동)","03765","광장약국","2021-10-22 10:06:01","I","2026-03-26 22:35:02","194751.536546161    ","450927.968810215    ","86","2021-10-21"
"3200000","PHMD119913200033084000022","1991-12-30","          ","01","영업/정상","13","영업중","          ","          ","          ","02-884-5221","151-895   ","서울특별시 관악구 신림동 1516번지 9호","서울특별시 관악구 호암로26길 57 (신림동)","08813","아림약국","2023-09-18 13:29:47","I","2026-03-26 22:35:02","194345.825673519    ","440917.675858444    ","30","1991-12-30"
"3080000","PHMD120233080033084000007","2023-12-28","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 강북구 미아동 209-1","서울특별시 강북구 도봉로 205 (미아동)","01126","소원약국","2026-04-09 10:13:29","U","2026-04-10 03:03:03","202190.312961142    ","458278.675494656    ","53","2023-12-28"
"3080000","PHMD120223080033084000012","2022-12-27","          ","01","영업/정상","13","영업중","          ","          ","          ","02-980-7775","          ","서울특별시 강북구 미아동 62-38 서울유병원BK빌딩","서울특별시 강북구 도봉로 77, 서울유병원BK빌딩 (미아동)","01205","꿈의숲 스타약국","2023-02-14 10:44:56","I","2026-03-26 22:34:09","202541.070832521    ","457081.260634815    ","52","2022-12-27"
"3080000","PHMD120233080033084000001","2023-01-03","          ","01","영업/정상","13","영업중","          ","          ","          ","02-981-9558","          ","서울특별시 강북구 미아동 126-4","서울특별시 강북구 도봉로 174, 1층 101호 (미아동)","01158","노약국","2023-02-14 10:43:33","I","2026-03-26 22:34:09","202337.667709508    ","458007.760771775    ","44","2023-01-03"
"3080000","PHMD120233080033084000002","2023-03-02","          ","01","영업/정상","13","영업중","          ","          ","          ","02-908-4270","          ","서울특별시 강북구 수유동 191-15 야산빌딩","서울특별시 강북구 도봉로 343, 야산빌딩 1층 (수유동)","01074","송도약국","2023-05-26 16:05:05","I","2026-03-26 22:34:09","202206.678208066    ","459574.070789662    ","95","2023-03-02"
"3080000","PHMD120233080033084000003","2023-05-30","          ","01","영업/정상","13","영업중","          ","          ","          ","02-6956-3200","          ","서울특별시 강북구 수유동 340-9 은행빌딩","서울특별시 강북구 삼양로 441, 은행빌딩 (수유동)","01033","장수약국","2024-03-18 15:53:23","I","2026-03-26 22:34:09","201347.013704111    ","460067.905575245    ","76","2023-05-30"
"3080000","PHMD120233080033084000004","2023-08-25","          ","01","영업/정상","13","영업중","          ","          ","          ","02-990-9983","          ","서울특별시 강북구 수유동 282-1 씨엘빌딩","서울특별시 강북구 삼양로 497, 씨엘빌딩 1층 102호 (수유동)","01029","4.19약국","2023-08-25 14:03:01","I","2026-03-26 22:34:09","201196.612951455    ","460569.684262904    ","27","2023-08-25"
"3120000","PHMD120253120033084000006","2025-05-26","          ","01","영업/정상","13","영업중","          ","          ","          ","02-312-8885","          ","서울특별시 서대문구 북아현동 126-22 아현 메디컬","서울특별시 서대문구 신촌로37길 10, 아현 메디컬 제1층 제101호 (북아현동)","03758","아현숨약국","2025-05-26 16:51:55","I","2026-03-26 22:35:03","196134.284316417    ","450605.206350745    ","43","2025-05-26"
"3120000","PHMD120253120033084000007","2025-09-30","          ","01","영업/정상","13","영업중","          ","          ","          ","02-364-1244","          ","서울특별시 서대문구 대신동 16-1 이혜련상담연구소","서울특별시 서대문구 성산로 488, 이혜련상담연구소 1,B1층 (대신동)","03765","바로주차약국","2025-09-30 09:53:28","I","2026-03-26 22:35:03","194746.918983555    ","450954.494099932    ","148","2025-09-30"
"3120000","PHMD120253120033084000008","2025-10-15","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 서대문구 연희동 194-40 서울빌딩","서울특별시 서대문구 성산로 365-18, 서울빌딩 1층 (연희동)","03726","우리약국","2025-10-15 16:42:33","I","2026-03-26 22:35:03","193736.025014973    ","451393.147219045    ","33","2025-10-15"
"3200000","PHMD119923200033084000013","1992-05-06","          ","01","영업/정상","13","영업중","          ","          ","          ","02-851-3245","151-873   ","서울특별시 관악구 신림동 517번지 21호","서울특별시 관악구 신사로10길 14 (신림동)","08702","조양약국","2023-09-18 14:35:03","I","2026-03-26 22:35:02","192382.291075756    ","442757.363039063    ","24","1992-05-06"
"3080000","PHMD120243080033084000001","2024-02-27","          ","01","영업/정상","13","영업중","          ","          ","          ","02-990-5255","          ","서울특별시 강북구 미아동 189-40 덕산빌딩","서울특별시 강북구 도봉로 256, 덕산빌딩 1층 1호 (미아동)","01132","나음온누리약국","2024-11-18 15:34:29","I","2026-03-26 22:34:10","202093.087444494    ","458778.510172148    ","52","2024-02-27"
"3080000","PHMD120243080033084000002","2024-03-04","          ","01","영업/정상","13","영업중","          ","          ","          ","02-988-5452","          ","서울특별시 강북구 미아동 189-17","서울특별시 강북구 도봉로68길 7, 1층 (미아동)","01132","수유스타약국","2024-07-19 11:30:12","I","2026-03-26 22:34:10","202124.929175488    ","458752.374863372    ","25","2024-03-04"
"3080000","PHMD120243080033084000003","2024-03-29","          ","01","영업/정상","13","영업중","          ","          ","          ","","          ","서울특별시 강북구 미아동 791-563","서울특별시 강북구 삼양로 258, 지1층 (미아동)","01122","참약사 우리가족약국","2025-03-21 14:51:33","I","2026-03-26 22:34:10","201560.888186441    ","458228.896611115    ","54","2024-03-29"
"3080000","PHMD120243080033084000004","2024-05-13","          ","01","영업/정상","13","영업중","          ","          ","          ","02-907-1150","          ","서울특별시 강북구 수유동 229-15 수성타워","서울특별시 강북구 도봉로 325, 수성타워 4층 (수유동)","01073","친절한약국","2024-05-13 10:40:16","I","2026-03-26 22:34:10","202090.002929805    ","459431.506851292    ","30","2024-05-13"
"3080000","PHMD120253080033084000002","2025-04-01","          ","01","영업/정상","13","영업중","          ","          ","          ","02-905-3650","          ","서울특별시 강북구 번동 464-7 번동빌딩","서울특별시 강북구 도봉로 386, 번동빌딩 1층 (번동)","01056","매일여는번동약국","2025-04-01 09:49:33","I","2026-03-26 22:34:10","202511.464052799    ","459845.65899321     ","26","2025-04-01"
"3080000","PHMD120253080033084000003","2025-04-29","          ","01","영업/정상","13","영업중","          ","          ","          ","02-945-1900","          ","서울특별시 강북구 미아동 125-33","서울특별시 강북구 도봉로 184, 1층 (미아동)","01157","오케이약국","2025-04-29 13:14:05","I","2026-03-26 22:34:10","202312.132946593    ","458087.585151128    ","62","2025-04-29"
